AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
4979270,848165,8399110,2937300,50392775,7187115,4863135,1317085,25715155,11510325,1974850,1731300,15099855,6926660,3547055,3171845,4609955,4204480,1899480,8700790,9944920,11881010,6663510,2757695,6405275,1128805,2145450,3239420,1884060,11943385,2418895,24724925,11987150,729210,12709325,4110080,5747345,16103555,1549965,5460695,984805,6584550,32783835,3328840,941980,10689895,9641335,1946785,6304575,523305
4945380,847575,8355310,2918210,50181135,7161845,4840555,1312855,25531465,11448245,1968370,1725470,15020815,6868820,3535795,3156915,4588615,4176400,1891290,8664140,9914320,11828350,6643040,2734955,6357585,1126695,2130920,3204650,1881950,11875465,2414705,24619465,11931930,727660,12656685,4086540,5736195,16043285,1542615,5430915,981155,6535190,32594555,3307660,940630,10624275,9612075,1935555,6274045,522275
4935470,846475,8336240,2907570,50119245,7148345,4828735,1308375,25520275,11424395,1965190,1722590,14995565,6852890,3531705,3152285,4574545,4156170,1887110,8649860,9889500,11801690,6632450,2727505,6342495,1125905,2127790,3197650,1878910,11851695,2413065,24564545,11912410,727560,12606175,4081300,5722645,15996185,1540135,5415675,979745,6518010,32549095,3305040,937450,10610095,9584495,1928465,6259285,521255
4928670,843085,8322660,2904710,50044465,7144625,4821105,1307955,25460315,11409285,1962820,1721100,14980975,6837750,3526455,3150665,4572285,4153730,1886380,8646100,9875030,11791880,6627760,2723655,6311065,1125315,2125750,3185700,1878350,11835725,2406545,24541775,11899860,727460,12597035,4076270,5718865,15976835,1538035,5405305,976145,6508750,32512905,3301330,937310,10596415,9580345,1927105,6252725,521255
4919470,842985,8320990,2899360,49923685,7140885,4812725,1306605,25398165,11405925,1960680,1720650,14973405,6816730,3518515,3146645,4561845,4152520,1883850,8635250,9862460,11786370,6620660,2715315,6287465,1124765,2123530,3182690,1874920,11789495,2405105,24506495,11897730,726810,12586795,4074580,5708375,15958205,1537755,5405005,975045,6490700,32505445,3299590,936720,10575005,9570785,1925615,6250335,521255
4912720,842985,8321090,2899360,49902535,7139535,4808225,1306605,25397265,11405925,1960680,1720650,14973405,6815380,3518515,3145745,4561845,4152520,1883850,8633450,9861560,11786370,6619760,2714865,6285215,1124765,2123080,3182690,1874920,11777795,2405105,24506495,11897730,726810,12586795,4074580,5707025,15958205,1534155,5405005,975045,6489350,32505445,3299590,936720,10566455,9566735,1925615,6250335,521255
4912720,842985,8321190,2899360,49902535,7139535,4808225,1306605,25397265,11405925,1960680,1720650,14973405,6815380,3518515,3145745,4561845,4152520,1883850,8633450,9861560,11786370,6619760,2714865,6285215,1124765,2123080,3182690,1874920,11777795,2405105,24506495,11897730,726810,12586795,4074580,5707025,15958205,1534155,5405005,975045,6489350,32505445,3299590,936720,10566455,9566735,1925615,6250335,521255
4904730,842985,8298080,2893130,49862815,7126285,4797255,1304715,25338895,11373025,1960100,1717870,14916955,6809780,3513375,3139495,4554455,4136620,1881960,8624920,9859280,11766210,6609960,2709965,6258565,1123815,2122120,3165390,1871090,11772895,2403505,24437495,11866110,726510,12569645,4064740,5701865,15941275,1533715,5387675,973805,6481520,32401485,3289450,935840,10546705,9562155,1924175,6228065,521255
4895780,842105,8277360,2880270,49823455,7113825,4792615,1302555,25305935,11355655,1958850,1714930,14890165,6793210,3508375,3133295,4542995,4125350,1879360,8607300,9845280,11744550,6603590,2703955,6231435,1123165,2116950,3160250,1869240,11758315,2401765,24411425,11842950,726310,12548075,4060190,5697915,15925325,1532005,5379835,972315,6455540,32341455,3283220,934020,10533095,9542725,1919425,6211325,520635
4893240,841265,8254080,2879750,49757035,7110155,4787775,1299475,25300755,11339195,1958010,1712330,14879805,6789450,3506995,3131065,4536515,4123350,1875540,8592010,9838940,11720480,6600790,2702315,6221915,1122175,2114410,3157810,1864300,11744945,2400935,24376105,11835770,726210,12538445,4059550,5692315,15871215,1530895,5375165,972215,6451370,32293675,3280420,932650,10525505,9531265,1918725,6210295,519985
4885650,840365,8246730,2879090,49704865,7107335,4783785,1298745,25260095,11326585,1957730,1707030,14866895,6779950,3506995,3130345,4532515,4116760,1874470,8587760,9830140,11712540,6595710,2701255,6214485,1121325,2113750,3151460,1864020,11737785,2397305,24360185,11827760,725260,12528435,4058650,5690905,15864775,1529185,5370875,972075,6443560,32258525,3276300,931860,10514845,9521955,1917545,6208215,519885
4884130,840265,8243660,2877040,49668485,7101515,4783225,1297395,25229075,11322705,1956710,1705650,14861055,6779090,3506895,3125045,4530165,4116480,1874270,8580840,9829100,11707700,6588240,2695965,6202815,1121325,2113750,3149520,1861060,11723135,2396705,24341645,11826560,725160,12518485,4058650,5688655,15853755,1528665,5369875,972075,6431980,32252315,3276200,931580,10505975,9520555,1917265,6207245,519885
4884130,840265,8243660,2877040,49668485,7101515,4783225,1297395,25229075,11322705,1956710,1705650,14861055,6779090,3506895,3125045,4530165,4116480,1874270,8580840,9829100,11707700,6588240,2695965,6202815,1121325,2113750,3149520,1861060,11723135,2396705,24341645,11826560,725160,12518485,4058650,5688655,15853755,1528665,5369875,972075,6431980,32252315,3276200,931580,10505975,9520555,1917265,6207245,519885
4884130,840265,8243660,2877040,49668485,7100165,4783225,1297395,25227275,11322705,1956710,1705650,14861055,6777740,3506895,3122795,4530165,4116480,1874270,8580840,9829100,11707700,6588240,2695965,6200115,1121325,2113750,3144570,1861060,11720885,2396705,24341645,11826560,725160,12518485,4058650,5687305,15853755,1528665,5369875,972075,6431980,32252315,3276200,931580,10503275,9520555,1917265,6207245,519885
4872940,839115,8212750,2867740,49597135,7084425,4777565,1293705,25147495,11260005,1956610,1702570,14805185,6756470,3500855,3114495,4512955,4102020,1867590,8568700,9820840,11682630,6580900,2688315,6191135,1120325,2107800,3134690,1853310,11691645,2392725,24295625,11777010,724360,12499485,4048300,5685275,15832925,1525875,5346705,969275,6403170,32161705,3258700,930930,10477465,9508985,1914015,6188605,519885
4866130,838615,8195000,2862100,49557315,7068985,4768145,1287945,25103965,11258655,1954170,1701080,14787765,6745260,3490785,3110275,4498575,4094620,1866410,8557030,9806970,11670090,6573700,2683975,6181425,1117655,2105150,3131510,1850230,11679585,2391885,24258905,11765950,724160,12468315,4044200,5669015,15789265,1524555,5346705,967815,6391930,32120555,3256270,929810,10458095,9486525,1908505,6181205,519505
4845190,831665,8141580,2852450,49234405,7043695,4731555,1282095,25002265,11223555,1947570,1673910,14688115,6704100,3464195,3089115,4475215,4074550,1857970,8468140,9759160,11618810,6535450,2671095,6141435,1112795,2095470,3087570,1829390,11580045,2372575,24021815,11717590,718510,12416095,4026790,5644595,15692205,1515025,5309865,960725,6335510,31925105,3229880,923760,10386285,9413055,1899525,6126845,517365
4845190,831665,8141580,2852450,49234545,7043695,4731555,1282095,25002265,11223555,1947570,1673910,14688115,6704100,3464195,3089115,4475215,4074550,1857970,8468140,9759160,11618810,6535450,2671095,6141435,1112795,2095470,3087570,1829390,11580045,2372575,24021915,11717590,718510,12416095,4026790,5644595,15692205,1515025,5309865,960725,6335510,31925105,3229880,923760,10386145,9413055,1899525,6126845,517365
4845190,831665,8141580,2852450,49234545,7043695,4731555,1282095,25002165,11223555,1947570,1673910,14688115,6704100,3464195,3089115,4475215,4074550,1857970,8468140,9759160,11618810,6535450,2671095,6141435,1112795,2095470,3087570,1829390,11580045,2372575,24021915,11717590,718510,12416095,4026790,5644595,15692205,1515025,5309865,960725,6335510,31925105,3229880,923760,10386145,9413055,1899525,6126845,517365
4845190,831665,8141580,2852450,49234545,7043695,4731555,1282095,25002165,11223555,1947570,1673910,14688115,6704100,3464195,3089115,4475215,4074550,1857970,8468140,9759160,11618810,6535450,2671095,6141435,1112795,2095470,3087570,1829390,11580045,2372575,24021915,11717590,718510,12416095,4026790,5644595,15692205,1515025,5309865,960725,6335510,31925105,3229880,923760,10386145,9413055,1899525,6126845,517365
4845190,831665,8141580,2852450,49234445,7043695,4731555,1282095,25002165,11223555,1947570,1673910,14688115,6704100,3464195,3089115,4475215,4074550,1857970,8468140,9759160,11618810,6535450,2671095,6141435,1112795,2095470,3087570,1829390,11580045,2372575,24021615,11717590,718510,12416095,4026790,5644595,15692205,1515025,5309865,960725,6335010,31925105,3229880,923760,10385865,9413055,1899525,6126845,517365
4836250,831665,8129700,2846050,49204705,7037655,4727635,1281495,24959065,11205775,1947270,1671790,14675475,6695760,3457055,3082715,4469915,4063570,1856870,8466040,9756320,11609010,6530930,2665455,6132555,1111495,2092170,3083170,1828490,11575905,2368075,24009955,11696770,718510,12406055,4019870,5642315,15684685,1514125,5302645,959925,6328470,31882465,3225880,922660,10373025,9406775,1896025,6119845,516865
4825450,830245,8117300,2837810,49191095,7030535,4723015,1279815,24925505,11194015,1946970,1670670,14664715,6685120,3455235,3078755,4460495,4054690,1854310,8458860,9748600,11604190,6523030,2660935,6122775,1109775,2090290,3079850,1828390,11568845,2367075,23992415,11685890,718510,12400915,4012850,5640235,15679305,1512025,5294285,958865,6315010,31847565,3222920,920400,10366165,9398075,1892105,6112565,516325
4813050,829945,8111060,2837810,49139975,7025015,4718695,1277375,24920045,11184635,1946410,1668630,14656855,6681520,3453335,3077435,4456455,4053370,1852110,8451560,9744840,11589010,6522150,2660215,6119775,1109635,2088750,3076270,1824650,11548765,2366635,23946375,11680710,718310,12390715,4012750,5634895,15640825,1512025,5291285,958765,6313590,31844105,3218680,920260,10358165,9381235,1889805,6111245,516025
4810050,829845,8110360,2837810,49135115,7024075,4718275,1277375,24875945,11174215,1946410,1668430,14655315,6679800,3452195,3077235,4455095,4051350,1851690,8451280,9743580,11588390,6521510,2660115,6117975,1109635,2088510,3076270,1824550,11547425,2366115,23944495,11677410,718110,12388755,4012510,5634895,15639625,1511885,5285405,957565,6308610,31835125,3218260,919700,10355685,9377815,1889805,6110505,515745
4801760,829405,8094410,2836810,49025965,7018595,4712475,1277095,24829675,11159855,1939650,1666430,14646155,6677690,3450545,3075785,4450815,4046840,1851690,8436270,9720330,11584370,6512270,2659815,6113705,1109635,2087340,3065440,1823180,11528195,2362715,23897255,11667020,713330,12373095,4011060,5630125,15602965,1509315,5280175,957565,6299240,31798045,3215920,919700,10328085,9368315,1889805,6107365,515745
4801760,829405,8094410,2836810,49025965,7018595,4712475,1277095,24829675,11159855,1939650,1666430,14646155,6677690,3450545,3075785,4450815,4046840,1851690,8436270,9720330,11584370,6512270,2659815,6113705,1109635,2087340,3065440,1823180,11528195,2362715,23897255,11667020,713330,12373095,4011060,5630125,15602965,1509315,5280175,957565,6299240,31798045,3215920,919700,10328085,9368315,1889805,6107365,515745
4801760,829405,8094410,2836810,49026105,7018595,4712475,1277095,24829675,11159855,1939650,1666430,14646155,6677690,3450545,3075785,4450955,4046840,1851690,8436270,9720330,11584370,6512270,2659815,6113705,1109635,2087340,3065440,1823180,11528195,2362715,23897255,11660050,713330,12373095,4011060,5630125,15602965,1509315,5280175,957565,6299240,31798045,3215920,919700,10328085,9368315,1889805,6107365,515745
4783230,829405,8071900,2827040,48895905,6994855,4701935,1273485,24715535,11117525,1937060,1661540,14585235,6651930,3439445,3068945,4439345,4032580,1848690,8414550,9703020,11566580,6505650,2650035,6092015,1106455,2079480,3048120,1819350,11483915,2359585,23848345,11627780,711430,12348225,3999730,5616905,15585875,1504775,5268955,956445,6286870,31693015,3211980,914450,10296365,9358465,1884555,6090295,513875
4769800,828745,8041530,2818400,48798865,6981105,4687585,1270635,24639665,11091725,1935230,1660020,14549385,6633900,3437745,3060735,4426955,4018520,1845750,8383770,9663570,11554450,6488930,2644985,6070775,1103295,2074240,3032630,1818180,11448745,2351115,23769795,11607900,710060,12322305,3997450,5615785,15546445,1502205,5258945,955505,6265390,31589575,3209140,912910,10259795,9332975,1879415,6076435,513455
4767580,828205,8032030,2818120,48734085,6976105,4685145,1268115,24637205,11073185,1934430,1658120,14546265,6630520,3435135,3059355,4419415,4018000,1840710,8377430,9659030,11541970,6486300,2644585,6069155,1102675,2073420,3031170,1814540,11434225,2350875,23732875,11604480,709860,12310185,3996950,5611905,15508345,1501785,5254865,954505,6263490,31538265,3207860,912630,10251475,9324785,1878455,6074395,513155
4759120,828205,8027030,2817700,48682075,6971685,4679635,1267835,24598425,11054215,1930930,1657740,14540175,6627890,3428935,3059115,4416705,4013040,1840150,8367100,9638840,11540150,6483630,2644245,6064185,1102395,2070880,3029350,1813270,11420875,2350215,23649685,11596380,709360,12303385,3996850,5610035,15500085,1497955,5243315,954505,7259850,31485795,3203790,912630,10234965,9315915,1878315,6072885,513015
4758560,825625,8021020,2817700,48577915,6963445,4678675,1265495,24590285,11051315,1925920,1656570,14528485,6615380,3425225,3057805,4411665,4012140,1840150,8354700,9628260,11523660,6479520,2643905,6064045,1102395,2069710,3023840,1806250,11412635,2339245,23615385,11594650,709060,12291785,3996710,5604375,15473895,1496785,5238505,952065,7255050,31438315,3196670,912630,10225595,9293435,1878315,6066895,513015
4758560,825625,8021020,2817700,48577915,6963445,4678675,1265495,24590285,11051315,1925920,1656570,14528485,6615380,3425225,3057805,4411665,4012140,1840150,8354700,9628260,11523660,6479520,2643905,6064045,1102395,2069710,3023840,1806250,11412635,2339245,23615385,11594650,709060,12291785,3996710,5604375,15473895,1496785,5238505,952065,7255050,31438315,3196670,912630,10225595,9293435,1878315,6066895,513015
4758560,825625,8021020,2817700,48577915,6963445,4678675,1265495,24590285,11051315,1925920,1656570,14528485,6615380,3425225,3057805,4411665,4012140,1840150,8354700,9628260,11523660,6479520,2643905,6064045,1102395,2069710,3023840,1806250,11412635,2339245,23615385,11594650,709060,12291785,3996710,5604375,15473895,1496785,5238505,952065,7255050,31438315,3196670,912630,10225595,9293435,1878315,6066895,513015
4734100,825625,7995520,2809210,48498755,6931935,4660855,1262455,24453205,11005905,1922410,1654060,14473895,6602010,3416605,3052105,4403815,4000840,1835190,8342780,9605260,11507140,6466740,2627385,6037985,1098975,2064010,3007290,1803430,11368015,2334725,23576255,11566820,708660,12261205,3984570,5586365,15458235,1493905,5215745,949445,7235960,31303415,3189930,910980,10209725,9265975,1876585,6049145,511705
4726010,824965,7966240,2805570,48447345,6918235,4655855,1261615,24356125,10989855,1921850,1649990,14460485,6596750,3408175,3041595,4396025,3993450,1834530,8318810,9591690,11486550,6458600,2625365,6025575,1098975,2057400,2993960,1803290,11338785,2332335,23513645,11553640,708420,12239175,3980360,5574805,15441455,1492735,5206955,949445,7223220,31231725,3181830,910560,10188545,9236885,1872325,6038545,511285
4692070,822845,7951295,2803630,48326170,6905280,4649255,1258695,24344495,10966325,1915590,1645205,14440975,6593130,3403315,3034935,4392565,3983850,1818640,8305030,9581900,11450790,6448490,2623625,6014395,1095905,2053380,2990680,1786515,11308045,2329355,23414745,11532520,707820,12216915,3968045,5555275,15396195,1492595,5198355,948305,6210510,31200615,3178230,908500,10162945,9212310,1871625,6032885,510585
4686280,822445,7946275,2803630,48312800,6904110,4645465,1258695,24284695,10932375,1915490,1643405,14438495,6592990,3402795,3034435,4392465,3982070,1818640,8296970,9578900,11442840,6446880,2623525,6013295,1095905,2051790,2989510,1786515,11307205,2323815,23366565,11521890,707420,12210255,3967805,5550315,15389585,1492015,5186245,947205,6207030,31171755,3170040,908500,10154245,9195030,1871625,6031505,510585
4678220,819965,7938645,2803530,48230440,6901730,4640115,1257145,24267785,10928305,1901220,1643205,14432025,6572110,3400315,3027785,4390115,3979160,1818640,8286690,9569230,11436950,6438580,2622255,6003695,1095505,2051790,2988140,1781735,11300805,2316955,23329865,11516730,702640,12195155,3967265,5527385,15354715,1491055,5182325,946035,6201110,31153065,3168840,908200,10131205,9180320,1871085,6007935,510585
4678220,819965,7938645,2803530,48230440,6901730,4640115,1257145,24267785,10928305,1901220,1643205,14432025,6572110,3400315,3027785,4390115,3979160,1818640,8286690,9569230,11436950,6438580,2622255,6003695,1095505,2051790,2988140,1781735,11300805,2316955,23329865,11516730,702640,12195155,3967265,5527385,15354715,1491055,5182325,946035,6201110,31153065,3168840,908200,10131205,9180320,1871085,6007935,510585
4678220,819965,7938645,2803530,48230540,6901730,4640115,1257145,24267785,10928305,1901220,1643205,14432025,6572110,3400315,3027785,4390115,3979160,1818640,8286690,9569230,11436950,6438580,2622255,6003695,1095505,2051790,2988140,1781735,11300805,2316955,23329865,11516730,702640,12195155,3967265,5527385,15354715,1491055,5182325,946035,6201110,31153065,3168840,908200,10131205,9180320,1871085,6007935,510585
4658570,819725,7914445,2797400,48156090,6870410,4631315,1254385,24160755,10901715,1900050,1636375,14388725,6553460,3395825,3022725,4382865,3965880,1817470,8278910,9545460,11417310,6421650,2619675,5996255,1095505,2043600,2966970,1775605,11248765,2310925,23286145,11485250,700440,12162955,3963375,5490795,15336855,1491055,5171185,946035,6180570,31070825,3164630,908200,10075385,9142740,1862615,5989845,509415
4648150,819205,7905885,2793200,48112680,6862750,4625815,1254385,24132825,10893035,1898080,1632955,14372865,6542990,3385475,3018215,4375825,3960420,1809810,8269590,9527630,11411120,6414630,2615915,5988435,1094385,2042240,2956930,1771865,11206255,2310105,23222835,11477190,700440,12156875,3960855,5486825,15326265,1488065,5166425,945475,6172220,30974425,3160420,906380,10064775,9094520,1862035,5988025,509135
4646550,819205,7904465,2793260,48056890,6862350,4622235,1250745,24131485,10890655,1897940,1633055,14368995,6540330,3376385,3016175,4373825,3958640,1807010,8223350,9520300,11390780,6414430,2615615,5984895,1094085,2041200,2956890,1767745,11185575,2310005,23188055,11464170,700440,12141155,3960955,5484305,15290645,1487925,5162415,945475,6171600,30964115,3160220,905680,10055535,9087720,1861835,5986665,509135
4646130,819105,7903095,2793260,48031090,6861330,4620265,1250745,24068825,10881625,1897940,1626965,14367835,6540190,3370865,3013635,4372015,3955630,1806870,8183720,9517310,11388960,6412880,2615615,5982555,1093585,2028190,2956650,1765695,11178885,2309805,23111655,11462550,699640,12134775,3959785,5480375,15274355,1487925,5157595,942135,6170000,30896645,3160120,904700,10052215,9076940,1861835,5985495,509135
4637330,814795,7893465,2793160,47955210,6857520,4613575,1247985,24056285,10874215,1872400,1624395,14350645,6509950,3362575,3012415,4368565,3952070,1805420,8173730,9481590,11374440,6380580,2615055,5979175,1093285,2025850,2955480,1763055,11166665,2305985,23065285,11456180,695930,12114305,3959365,5474205,15248525,1487085,5148805,940665,6162690,30856235,3154510,904700,10019835,9052760,1861135,5984375,509135
4637330,814795,7893465,2793160,47955210,6857520,4613575,1247985,24056285,10874215,1872400,1624395,14350645,6509950,3362575,3012415,4368565,3952070,1805420,8173730,9481590,11374440,6380580,2615055,5979175,1093285,2025850,2955480,1763055,11166665,2305985,23065285,11456180,695930,12114305,3959365,5474205,15248525,1487085,5148805,940665,6162690,30856235,3154510,904700,10019835,9052760,1861135,5984375,509135
4637330,814795,7893465,2793160,47955350,6857520,4613575,1247985,24056285,10874215,1872400,1624395,14350645,6509950,3362575,3012415,4368565,3952070,1805420,8173730,9481590,11374440,6380580,2615055,5979175,1093285,2025850,2955480,1763055,11166665,2305985,23065285,11456180,695930,12114305,3959365,5474205,15248525,1487085,5148805,940665,6162790,30856235,3154510,904700,10019835,9052760,1861135,5984375,509135
4606930,811285,7855035,2780620,47669160,6805360,4590675,1240955,23851035,10798395,1872060,1617705,14249235,6474920,3342045,2990675,4347275,3934500,1801200,8121020,9406620,11306810,6350720,2603175,5945905,1091075,2020150,2925540,1751025,11057295,2298465,22944965,11401560,689750,12056265,3940285,5444945,15179925,1473615,5123795,937755,6123680,30626095,3127320,901970,9916985,8954220,1846905,5952305,508575
4597950,810945,7840635,2776480,47603460,6788960,4581445,1238335,23811975,10770815,1868720,1614865,14234275,6465020,3338005,2983985,4327535,3927440,1796900,8101660,9396270,11259530,6346520,2599155,5925245,1089055,2016590,2913890,1746265,11020665,2295965,22859045,11381120,689550,12033675,3936485,5436985,15131825,1472215,5112145,936955,6117360,30578915,3119540,900390,9888925,8930980,1840765,5943555,506875
4583270,806335,7816675,2772880,47454630,6781930,4564385,1230985,23716135,10750095,1848100,1611435,14210365,6440220,3330365,2982945,4320875,3903910,1791190,7954430,9351320,11231440,6320090,2596955,5912095,1087755,2008230,2910370,1743765,10979875,2280285,22728725,11350330,688750,11975035,3932805,5430595,15097495,1465775,5084965,936015,6091270,30408955,3110080,898540,9840195,8914670,1836245,5935555,506735
4578590,806335,7807315,2770540,47404720,6773740,4551515,1225135,23702095,10750095,1838740,1610265,14140165,6437880,3326855,2982945,4318535,3902740,1790020,7936880,9309200,11229100,6290840,2596955,5910925,1085415,2007060,2898670,1737915,10967005,2275605,22652975,11347990,688750,11962165,3932805,5339055,15063565,1459925,5082625,936015,6086730,30386725,3100720,897370,9792225,8898290,1836245,5934385,505565
4578590,806335,7807315,2770540,47404720,6773740,4551515,1225135,23702095,10750095,1838740,1610265,14140165,6437880,3326855,2982945,4318535,3902740,1790020,7936880,9309200,11229100,6290840,2596955,5910925,1085415,2007060,2898670,1737915,10967005,2275605,22652975,11347990,688750,11962165,3932805,5339055,15063565,1459925,5082625,936015,6086730,30386725,3100720,897370,9792225,8898290,1836245,5934385,505565
4578590,806335,7807315,2770540,47404720,6773740,4551515,1225135,23702095,10750095,1838740,1610265,14140165,6437880,3326855,2982945,4318535,3902740,1790020,7936880,9309200,11229100,6290840,2596955,5910925,1085415,2007060,2898670,1737915,10967005,2275605,22653075,11347990,688750,11962165,3932805,5339055,15063565,1459925,5082625,936015,6086730,30386725,3100720,897370,9792225,8898290,1836245,5934385,505565
4578590,806335,7807315,2770540,47404720,6773740,4551515,1225135,23702095,10750095,1838740,1610265,14140165,6437880,3326855,2982945,4318535,3902740,1790020,7936880,9309200,11229100,6290840,2596955,5910925,1085415,2007060,2898670,1737915,10967205,2275605,22653175,11347990,688750,11962165,3932805,5339055,15063565,1459925,5082625,936015,6086730,30384105,3100720,897370,9792225,8898290,1836245,5934385,505565
4523700,806055,7761545,2748130,46788790,6671920,4513765,1208975,23336435,10670715,1813580,1595615,14013135,6326880,3244145,2942585,4303315,3887140,1753040,7762400,9129500,11171790,6208570,2575515,5842875,1081335,1976540,2836190,1720855,10816735,2263625,22519715,11252810,684070,11893185,3904205,5170065,14959855,1453585,5044035,934695,6001560,30191985,3075560,881500,9660465,8817000,1810825,5888045,502465
4520480,805955,7726825,2747930,46754710,6664860,4509665,1205065,23318515,10618245,1810580,1590575,13891395,6323400,3242665,2940885,4276365,3873960,1751500,7753840,9114660,11133270,6195750,2575215,5839015,1077725,1974960,2836050,1708275,10791275,2261775,22395305,11151510,684070,11846795,3900695,5168665,14871305,1453025,5035455,934195,5996960,29971935,3067560,880340,9650765,8792040,1810285,5876165,502365
4501400,805355,7702125,2744150,46503430,6639120,4474245,1194755,23273055,10569965,1801380,1588015,13863855,6291460,3236145,2934905,4261705,3863900,1740700,7727500,9047540,11079590,6183830,2573115,5818955,1074025,1972420,2824590,1686955,10738395,2256915,22323405,11112490,684070,11802315,3895855,5152745,14791175,1444145,4999715,933675,5979940,29891635,3059860,879620,9600025,8757240,1801765,5861445,501965
4484660,805355,7692985,2743770,46474940,6636600,4471025,1193375,23265835,10555975,1799740,1586615,13825235,6286760,3226145,2934405,4259535,3860970,1740600,7665760,9032980,10984640,6158810,2572375,5816575,1069445,1972320,2822990,1665685,10731555,2251815,22210785,11105580,683770,11769375,3894955,5115145,14707405,1443385,4991955,932505,5975980,29755785,3050380,870880,9593785,8753980,1801205,5855685,501825
4476640,802575,7678675,2741670,46220830,6621280,4418395,1181435,23218725,10533755,1767560,1578235,13785635,6232460,3215445,2932335,4254525,3853090,1732380,7603410,8968160,10950450,6075430,2571575,5813565,1068745,1971150,2812740,1644425,10712655,2224285,22118775,11092210,676250,11732115,3894555,4927655,14630805,1441235,4975315,931135,5960840,29660595,3044940,855540,9517055,8615640,1799335,5838765,501825
4476640,802575,7678675,2741670,46220830,6621280,4418395,1181435,23218725,10533755,1767560,1578235,13785635,6232460,3215445,2932335,4254525,3853090,1732380,7603410,8968160,10950450,6075430,2571575,5813565,1068745,1971150,2812740,1644425,10712655,2224285,22118775,11092210,676250,11732115,3894555,4927655,14630805,1441235,4975315,931135,5960840,29660595,3044940,855540,9517055,8615640,1799335,5838765,501825
4476640,802575,7678675,2741670,46220830,6621280,4418395,1181435,23218725,10533755,1767560,1578235,13785635,6232460,3215445,2932335,4254525,3853090,1732380,7603410,8968160,10950450,6075430,2571575,5813565,1068745,1971150,2812740,1644425,10712655,2224285,22118775,11092210,676250,11732115,3894555,4927655,14630805,1441235,4975315,931135,5960840,29660595,3044940,855540,9517055,8615640,1799335,5838765,501825
4449370,801405,7627825,2737020,45922020,6575200,4410955,1172915,23115935,10447805,1755130,1565975,13624835,6199020,3197385,2923755,4234215,3834500,1722040,7542560,8935720,10869770,6035520,2562535,5786515,1064705,1963980,2783440,1610365,10652665,2215315,21959275,11004830,676050,11652845,3879105,4898945,14563035,1435295,4949735,929225,5934750,29372305,3019110,854980,9438815,8547640,1789735,5806725,500415
4415280,799005,7577625,2729400,45628190,6521380,4375455,1167875,22757805,10397145,1740200,1561155,13459095,6103040,3188315,2904355,4209055,3815750,1705160,7449310,8790510,10781640,5976270,2550405,5742095,1062675,1956820,2761920,1591435,10508565,2211905,21776965,10964980,672440,11560515,3873355,4865045,14487355,1428115,4921975,927195,5862650,29159175,3009440,851610,9330995,8463800,1767735,5779785,499235
4393980,797805,7538145,2721900,45321600,6503100,4327815,1142295,22668395,10332775,1700050,1553895,13391435,6060300,3160085,2898875,4184375,3803830,1675440,7325250,8690900,10649250,5954490,2544285,5707035,1057875,1953120,2754520,1568765,10294265,2200355,21486425,10908060,672440,11436655,3867475,4831335,14320745,1400955,4873635,925815,5838250,29014615,2972640,839700,9269395,8399010,1756155,5759845,497775
4389040,794195,7469565,2720190,44976950,6477190,4282495,1122975,22612025,10223635,1691760,1543915,13306375,6051890,3135395,2894765,4174555,3798220,1645830,7247020,8651950,10577110,5879800,2539975,5675825,1049545,1947700,2752080,1524585,10192505,2178715,21227485,10886100,670640,11344735,3862965,4723175,14166565,1359095,4855305,922975,5828160,28735365,2934050,819950,9257095,8380210,1754185,5696535,495435
4373130,792755,7465065,2720090,44241580,6403480,4238825,1122975,22546275,10223535,1657410,1539755,13306375,5987240,3099895,2888985,4173955,3797620,1628280,7154150,8523650,10576610,5776950,2529915,5674925,1049245,1912970,2727720,1524445,10138285,2169015,21214365,10876760,664790,11344535,3860065,4539165,14115885,1357925,4855205,922975,5806670,28654065,2933850,808250,9189605,8316630,1731955,5693955,495435
4373130,792755,7465065,2720090,44241580,6403480,4238825,1122975,22546275,10223535,1657410,1539755,13306375,5987240,3099895,2888985,4173955,3797620,1628280,7154150,8523650,10576610,5776950,2529915,5674925,1049245,1912970,2727720,1524445,10138285,2169015,21214365,10876760,664790,11344535,3860065,4539165,14115885,1357925,4855205,922975,5806670,28654065,2933850,808250,9189605,8316630,1731955,5693955,495435
4373130,792755,7465065,2720090,44241580,6403480,4238825,1122975,22546275,10223535,1657410,1539755,13306375,5987240,3099895,2888985,4173955,3797620,1628280,7154150,8523650,10576610,5776950,2529915,5674925,1049245,1912970,2727720,1524445,10138285,2169015,21214265,10876760,664790,11344535,3860065,4539165,14115885,1357925,4855205,922975,5806670,28654065,2933850,808250,9189605,8316630,1731955,5693955,495435
4348790,792055,7417255,2714140,43976220,6335310,4200875,1114215,22482555,10159755,1652620,1529175,13143195,5927240,3086355,2876225,4151085,3789000,1608860,7040650,8435810,10489310,5737890,2526875,5641555,1042195,1894490,2705030,1513425,10005875,2165115,21037975,10687660,664790,11272375,3851825,4501785,13988115,1350905,4827755,919125,5762400,28474075,2908580,796140,9107325,8206980,1728495,5640625,492695
